periodo,nome,variavel,valor
142,TUCURUI,volume armazenado,18424.87371923601
143,FURNAS,volume armazenado,21677.228130237418
143,TUCURUI,volume armazenado,18204.87815823601
144,FURNAS,volume armazenado,21655.068186822988
144,TUCURUI,volume armazenado,17985.50301843601
145,FURNAS,volume armazenado,21656.425882822987
145,TUCURUI,volume armazenado,17864.662812262315
146,FURNAS,volume armazenado,21825.0744467054
146,TUCURUI,volume armazenado,17598.57678607017
147,FURNAS,volume armazenado,22015.5272147054
147,TUCURUI,volume armazenado,17354.33249110681
148,FURNAS,volume armazenado,22206.2851667054
148,TUCURUI,volume armazenado,17145.442493283183
149,FURNAS,volume armazenado,22397.0790227054
149,TUCURUI,volume armazenado,16948.526109152164
150,FURNAS,volume armazenado,22589.9014547054
150,TUCURUI,volume armazenado,16743.35989856048
151,FURNAS,volume armazenado,22718.86186810703
151,TUCURUI,volume armazenado,16587.9301814429
152,FURNAS,volume armazenado,22894.134155957374
152,TUCURUI,volume armazenado,16522.552624284723
153,FURNAS,volume armazenado,22910.393637978686
153,TUCURUI,volume armazenado,16695.050804006583
154,FURNAS,volume armazenado,22926.491551999996
154,TUCURUI,volume armazenado,16794.76913886811
155,FURNAS,volume armazenado,22932.067967999996
155,TUCURUI,volume armazenado,16731.871021077295
156,FURNAS,volume armazenado,22937.805951999995
156,TUCURUI,volume armazenado,16597.178152299966
157,FURNAS,volume armazenado,22943.920927999996
157,TUCURUI,volume armazenado,16467.659941254766
158,FURNAS,volume armazenado,22949.999999999996
158,TUCURUI,volume armazenado,16254.608277638854
159,FURNAS,volume armazenado,22898.812679295934
159,TUCURUI,volume armazenado,15999.22451574671
160,FURNAS,volume armazenado,22769.254429586188
160,TUCURUI,volume armazenado,15746.671425254564
161,FURNAS,volume armazenado,22787.1654956075
161,TUCURUI,volume armazenado,15283.897076144505
162,FURNAS,volume armazenado,22805.70488162881
162,TUCURUI,volume armazenado,14906.870270789308
163,FURNAS,volume armazenado,22824.280171650124
163,TUCURUI,volume armazenado,14532.269330609965
164,FURNAS,volume armazenado,22843.088837671436
164,TUCURUI,volume armazenado,14282.716692178015
165,FURNAS,volume armazenado,22861.987263692747
165,TUCURUI,volume armazenado,14057.923453358457
166,FURNAS,volume armazenado,22881.29858571406
166,TUCURUI,volume armazenado,13843.847911833156
