periodo,nome,variavel,valor
27,FURNAS,volume turbinado,481.3652176666668
28,CAMARGOS,volume turbinado,5.111111111111111
28,ITUTINGA,volume turbinado,64.0
28,FUNIL_GRANDE,volume turbinado,263.99999999999994
28,FURNAS,volume turbinado,329.69268600000004
29,CAMARGOS,volume turbinado,5.111111111111111
29,ITUTINGA,volume turbinado,64.0
29,FUNIL_GRANDE,volume turbinado,264.00000000000006
29,FURNAS,volume turbinado,288.4239257777778
30,CAMARGOS,volume turbinado,5.111111111111111
30,ITUTINGA,volume turbinado,64.0
30,FUNIL_GRANDE,volume turbinado,264.00000000000006
30,FURNAS,volume turbinado,293.1544697777779
31,CAMARGOS,volume turbinado,19.68060855556542
31,ITUTINGA,volume turbinado,78.56949744445431
31,FUNIL_GRANDE,volume turbinado,278.5694974444543
31,FURNAS,volume turbinado,296.7305357777778
32,CAMARGOS,volume turbinado,41.17836988888895
32,ITUTINGA,volume turbinado,100.06725877777784
32,FUNIL_GRANDE,volume turbinado,300.0672587777778
32,FURNAS,volume turbinado,300.0672587777778
33,CAMARGOS,volume turbinado,33.07379629629692
33,ITUTINGA,volume turbinado,76.14759259259384
33,FUNIL_GRANDE,volume turbinado,129.22138888889074
33,FURNAS,volume turbinado,298.1102777777778
34,CAMARGOS,volume turbinado,32.229056296295894
34,ITUTINGA,volume turbinado,74.45811259259179
34,FUNIL_GRANDE,volume turbinado,126.68716888888768
34,FURNAS,volume turbinado,295.57605777777775
35,CAMARGOS,volume turbinado,5.111111111111111
35,ITUTINGA,volume turbinado,20.22222222222222
35,FUNIL_GRANDE,volume turbinado,45.33333333333333
35,FURNAS,volume turbinado,281.8912697777778
36,CAMARGOS,volume turbinado,5.111111111111111
36,ITUTINGA,volume turbinado,20.22222222222222
36,FUNIL_GRANDE,volume turbinado,45.33333333333333
36,FURNAS,volume turbinado,288.29721477777775
37,CAMARGOS,volume turbinado,5.111111111111111
37,ITUTINGA,volume turbinado,20.22222222222222
37,FUNIL_GRANDE,volume turbinado,45.33333333333333
37,FURNAS,volume turbinado,307.85294577777785
38,CAMARGOS,volume turbinado,31.65686099073435
38,ITUTINGA,volume turbinado,73.3137219814687
38,FUNIL_GRANDE,volume turbinado,124.97058297220305
38,FURNAS,volume turbinado,332.39264277777727
39,CAMARGOS,volume turbinado,46.66666666666667
39,ITUTINGA,volume turbinado,103.33333333333334
39,FUNIL_GRANDE,volume turbinado,170.0
39,FURNAS,volume turbinado,326.9863067777778
40,CAMARGOS,volume turbinado,48.88888888888889
40,ITUTINGA,volume turbinado,107.77777777777779
40,FUNIL_GRANDE,volume turbinado,176.66666666666669
40,FURNAS,volume turbinado,310.31677077777783
41,CAMARGOS,volume turbinado,48.888888888888886
41,ITUTINGA,volume turbinado,107.77777777777777
41,FUNIL_GRANDE,volume turbinado,176.66666666666666
41,FURNAS,volume turbinado,293.9569727777779
42,CAMARGOS,volume turbinado,48.88888888888889
42,ITUTINGA,volume turbinado,107.77777777777779
42,FUNIL_GRANDE,volume turbinado,176.66666666666669
42,FURNAS,volume turbinado,285.4532567777779
43,CAMARGOS,volume turbinado,46.66666666666667
43,ITUTINGA,volume turbinado,103.33333333333334
43,FUNIL_GRANDE,volume turbinado,170.0
43,FURNAS,volume turbinado,274.4716367777778
44,CAMARGOS,volume turbinado,46.666666666666664
44,ITUTINGA,volume turbinado,103.33333333333333
